idTransaction,dateTransaction,montantTransaction,etat,idBeneficiaire,idFournisseur
"7078","2026-01-13 11:33:49","6","1","2862","2188"
"7079","2026-01-13 11:33:49","1","1","2284","2481"
"7080","2026-01-13 11:33:49","9","0","1581","296"
"7081","2026-01-13 11:33:49","7","1","461","567"
"7082","2026-01-13 11:33:49","3","1","77","394"
"7083","2026-01-13 11:33:49","4","1","2357","2574"
"7084","2026-01-13 11:33:49","9","1","2279","925"
"7085","2026-01-13 11:33:49","7","1","756","1978"
"7086","2026-01-13 11:33:49","10","1","1292","3305"
"7087","2026-01-13 11:33:49","8","0","1982","3290"
"7088","2026-01-13 11:33:49","6","1","1759","830"
"7089","2026-01-13 11:33:49","8","1","2730","1374"
"7090","2026-01-13 11:33:49","3","1","391","760"
"7091","2026-01-13 11:33:49","8","1","3039","2644"
"7092","2026-01-13 11:33:49","3","1","613","1976"
"7093","2026-01-13 11:33:49","7","1","613","220"
"7094","2026-01-13 11:33:49","5","1","467","2049"
"7095","2026-01-13 11:33:49","4","1","500","1613"
"7096","2026-01-13 11:33:49","1","1","212","451"
"7097","2026-01-13 11:33:49","9","0","2189","717"
"7098","2026-01-13 11:33:49","2","1","249","2469"
"7099","2026-01-13 11:33:49","7","1","1402","1963"
"7100","2026-01-13 11:33:49","1","0","581","3129"
"7101","2026-01-13 11:33:49","10","0","2219","741"
"7102","2026-01-13 11:33:49","4","1","599","618"
"7103","2026-01-13 11:33:49","3","1","2426","1686"
"7104","2026-01-13 11:33:49","5","1","89","1648"
"7105","2026-01-13 11:33:49","1","0","640","1801"
"7106","2026-01-13 11:33:49","10","1","2191","885"
"7107","2026-01-13 11:33:49","10","1","2840","1024"
"7108","2026-01-13 11:33:49","4","1","3195","2842"
"7109","2026-01-13 11:33:49","1","1","2462","1838"
"7110","2026-01-13 11:33:49","8","0","2111","42"
"7111","2026-01-13 11:33:49","2","0","1311","2125"
"7112","2026-01-13 11:33:49","5","1","1984","2021"
"7113","2026-01-13 11:33:49","1","1","1019","1009"
"7114","2026-01-13 11:33:49","7","1","1910","2159"
"7115","2026-01-13 11:33:49","5","1","2371","1982"
"7116","2026-01-13 11:33:49","6","1","1815","1618"
"7117","2026-01-13 11:33:49","5","0","565","1058"
"7118","2026-01-13 11:33:49","7","1","3216","1681"
"7119","2026-01-13 11:33:49","6","1","759","910"
"7120","2026-01-13 11:33:49","5","1","2993","2415"
"7121","2026-01-13 11:33:49","7","1","1883","1379"
"7122","2026-01-13 11:33:49","10","1","48","633"
"7123","2026-01-13 11:33:49","4","1","311","1927"
"7124","2026-01-13 11:33:49","6","1","2592","3070"
"7125","2026-01-13 11:33:49","10","1","574","225"
"7126","2026-01-13 11:33:49","6","1","140","1692"
"7127","2026-01-13 11:33:49","9","1","1484","2057"
"7128","2026-01-13 11:33:49","2","1","826","1801"
"7129","2026-01-13 11:33:49","5","1","3168","864"
"7130","2026-01-13 11:33:49","1","0","3004","546"
"7131","2026-01-13 11:33:49","9","1","262","462"
"7132","2026-01-13 11:33:49","2","1","3246","876"
"7133","2026-01-13 11:33:49","3","0","2224","2773"
"7134","2026-01-13 11:33:49","7","1","3298","233"
"7135","2026-01-13 11:33:49","9","1","1071","1763"
"7136","2026-01-13 11:33:49","5","1","116","2427"
"7137","2026-01-13 11:33:49","2","1","2952","3099"
"7138","2026-01-13 11:33:49","10","1","2962","3076"
"7139","2026-01-13 11:33:49","5","0","98","737"
"7140","2026-01-13 11:33:49","4","1","180","25"
"7141","2026-01-13 11:33:49","7","1","494","2254"
"7142","2026-01-13 11:33:49","10","0","1509","1022"
"7143","2026-01-13 11:33:49","1","0","806","1164"
"7144","2026-01-13 11:33:49","7","1","711","3006"
"7145","2026-01-13 11:33:49","6","1","1954","51"
"7146","2026-01-13 11:33:49","10","1","2516","499"
"7147","2026-01-13 11:33:49","3","1","1344","344"
"7148","2026-01-13 11:33:49","4","1","588","753"
"7149","2026-01-13 11:33:49","6","0","2735","430"
"7150","2026-01-13 11:33:49","2","1","361","3152"
"7151","2026-01-13 11:33:49","8","1","2260","2861"
"7152","2026-01-13 11:33:49","1","1","2634","2710"
"7153","2026-01-13 11:33:49","10","1","286","1090"
"7154","2026-01-13 11:33:49","7","0","1311","838"
"7155","2026-01-13 11:33:49","3","1","3086","2450"
"7156","2026-01-13 11:33:49","10","1","2368","2370"
"7157","2026-01-13 11:33:49","1","1","2219","1216"
"7158","2026-01-13 11:33:49","6","0","2393","1566"
"7159","2026-01-13 11:33:49","7","1","888","2061"
"7160","2026-01-13 11:33:49","1","1","573","93"
"7161","2026-01-13 11:33:49","5","1","1052","1549"
"7162","2026-01-13 11:33:49","2","1","1031","277"
"7163","2026-01-13 11:33:49","8","1","1623","2880"
"7164","2026-01-13 11:33:49","7","1","3166","2104"
"7165","2026-01-13 11:33:49","1","1","962","1723"
"7166","2026-01-13 11:33:49","4","1","136","292"
"7167","2026-01-13 11:33:49","5","1","2033","391"
"7168","2026-01-13 11:33:49","7","0","2950","441"
"7169","2026-01-13 11:33:49","6","1","466","2680"
"7170","2026-01-13 11:33:49","2","1","576","258"
"7171","2026-01-13 11:33:49","8","0","3160","1359"
"7172","2026-01-13 11:33:49","1","0","501","1708"
"7173","2026-01-13 11:33:49","9","1","2531","2468"
"7174","2026-01-13 11:33:49","6","1","733","1347"
"7175","2026-01-13 11:33:49","10","1","2912","1983"
"7176","2026-01-13 11:33:49","5","0","2854","1101"
"7177","2026-01-13 11:33:49","3","1","2924","366"
"7178","2026-01-13 11:33:49","2","1","1715","2715"
"7179","2026-01-13 11:33:49","10","0","1372","1532"
"7180","2026-01-13 11:33:49","10","1","1600","1998"
"7181","2026-01-13 11:33:49","3","1","852","1077"
"7182","2026-01-13 11:33:49","4","1","2670","664"
"7183","2026-01-13 11:33:49","2","1","188","603"
"7184","2026-01-13 11:33:49","4","1","1510","2900"
"7185","2026-01-13 11:33:49","7","1","2507","2418"
"7186","2026-01-13 11:33:49","1","0","942","1251"
"7187","2026-01-13 11:33:49","2","1","11","3208"
"7188","2026-01-13 11:33:49","1","1","667","2126"
"7189","2026-01-13 11:33:49","2","1","1222","2516"
"7190","2026-01-13 11:33:49","6","1","1663","608"
"7191","2026-01-13 11:33:49","9","1","1326","1343"
"7192","2026-01-13 11:33:49","8","1","67","1368"
"7193","2026-01-13 11:33:49","9","1","2208","429"
"7194","2026-01-13 11:33:49","10","1","1725","2981"
"7195","2026-01-13 11:33:49","1","1","2716","1100"
"7196","2026-01-13 11:33:49","2","1","1880","2372"
"7197","2026-01-13 11:33:49","8","1","1249","968"
"7198","2026-01-13 11:33:49","4","0","2798","3018"
"7199","2026-01-13 11:33:49","8","0","1965","3264"
"7200","2026-01-13 11:33:49","5","1","455","1896"
"7201","2026-01-13 11:33:49","2","1","105","2518"
"7202","2026-01-13 11:33:49","2","0","2314","82"
"7203","2026-01-13 11:33:49","2","1","1699","569"
"7204","2026-01-13 11:33:49","9","0","1937","1906"
"7205","2026-01-13 11:33:49","9","1","3264","997"
"7206","2026-01-13 11:33:49","4","0","2644","951"
"7207","2026-01-13 11:33:49","5","1","2506","2077"
"7208","2026-01-13 11:33:49","7","0","1896","1849"
"7209","2026-01-13 11:33:49","3","1","510","2508"
"7210","2026-01-13 11:33:50","7","1","1250","348"
"7211","2026-01-13 11:33:50","3","1","586","2859"
"7212","2026-01-13 11:33:50","5","1","2943","2380"
"7213","2026-01-13 11:33:50","10","1","1841","1243"
"7214","2026-01-13 11:33:50","10","0","3168","34"
"7215","2026-01-13 11:33:50","7","1","749","768"
"7216","2026-01-13 11:33:50","3","1","144","438"
"7217","2026-01-13 11:33:50","10","0","2062","1245"
"7218","2026-01-13 11:33:50","1","1","2171","1484"
"7219","2026-01-13 11:33:50","6","0","984","1367"
"7220","2026-01-13 11:33:50","7","1","1570","1921"
"7221","2026-01-13 11:33:50","6","0","2170","1408"
"7222","2026-01-13 11:33:50","8","1","463","423"
"7223","2026-01-13 11:33:50","10","1","2931","928"
"7224","2026-01-13 11:33:50","3","1","1284","465"
"7225","2026-01-13 11:33:50","5","1","2760","894"
"7226","2026-01-13 11:33:50","5","1","2696","2059"
"7227","2026-01-13 11:33:50","8","1","1019","507"
"7228","2026-01-13 11:33:50","1","1","922","328"
"7229","2026-01-13 11:33:50","1","1","278","1250"
"7230","2026-01-13 11:33:50","9","1","457","2256"
"7231","2026-01-13 11:33:50","3","1","814","2411"
"7232","2026-01-13 11:33:50","8","1","1969","694"
"7233","2026-01-13 11:33:50","1","1","2652","2722"
"7234","2026-01-13 11:33:50","8","0","240","877"
"7235","2026-01-13 11:33:50","5","1","817","328"
"7236","2026-01-13 11:33:50","6","1","593","1397"
"7237","2026-01-13 11:33:50","5","1","281","2528"
"7238","2026-01-13 11:33:50","2","1","1611","520"
"7239","2026-01-13 11:33:50","8","1","3083","252"
"7240","2026-01-13 11:33:50","4","1","393","782"
"7241","2026-01-13 11:33:50","8","1","1628","918"
"7242","2026-01-13 11:33:50","6","1","3126","1616"
"7243","2026-01-13 11:33:50","4","1","476","3103"
"7244","2026-01-13 11:33:50","8","1","3327","3285"
"7245","2026-01-13 11:33:50","3","0","2538","2229"
"7246","2026-01-13 11:33:50","7","1","904","1620"
"7247","2026-01-13 11:33:50","7","1","909","1632"
"7248","2026-01-13 11:33:50","2","1","1765","1983"
"7249","2026-01-13 11:33:50","8","1","1825","1051"
"7250","2026-01-13 11:33:50","9","1","2767","3235"
"7251","2026-01-13 11:33:50","2","1","1309","922"
"7252","2026-01-13 11:33:50","5","1","1247","917"
"7253","2026-01-13 11:33:50","9","0","1471","2953"
"7254","2026-01-13 11:33:50","4","1","97","1792"
"7255","2026-01-13 11:33:50","8","1","555","2165"
"7256","2026-01-13 11:33:50","5","1","2374","625"
"7257","2026-01-13 11:33:50","7","0","2698","2396"
"7258","2026-01-13 11:33:50","3","1","2942","1279"
"7259","2026-01-13 11:33:50","4","1","653","1250"
"7260","2026-01-13 11:33:50","7","1","2282","1653"
"7261","2026-01-13 11:33:50","10","1","3099","2414"
"7262","2026-01-13 11:33:50","10","1","1436","662"
"7263","2026-01-13 11:33:50","9","1","1424","1396"
"7264","2026-01-13 11:33:50","6","0","1994","1898"
"7265","2026-01-13 11:33:50","3","1","1986","1096"
"7266","2026-01-13 11:33:50","3","1","3046","2260"
"7267","2026-01-13 11:33:50","6","1","370","3065"
"7268","2026-01-13 11:33:50","8","1","66","1372"
"7269","2026-01-13 11:33:50","6","0","2652","2343"
"7270","2026-01-13 11:33:50","8","1","865","2372"
"7271","2026-01-13 11:33:50","4","0","1605","384"
"7272","2026-01-13 11:33:50","6","1","484","2681"
"7273","2026-01-13 11:33:50","10","0","2696","1685"
"7274","2026-01-13 11:33:50","5","1","2086","577"
"7275","2026-01-13 11:33:50","4","1","418","1246"
"7276","2026-01-13 11:33:50","2","0","804","577"
"7277","2026-01-13 11:33:50","1","1","1781","314"
"7278","2026-01-13 11:33:50","6","0","2253","708"
"7279","2026-01-13 11:33:50","7","1","1891","781"
"7280","2026-01-13 11:33:50","9","0","2674","286"
"7281","2026-01-13 11:33:50","1","1","683","1535"
"7282","2026-01-13 11:33:50","1","1","728","3075"
"7283","2026-01-13 11:33:50","9","0","824","539"
"7284","2026-01-13 11:33:50","7","0","126","2154"
"7285","2026-01-13 11:33:50","10","1","2973","1710"
"7286","2026-01-13 11:33:50","10","1","2868","1951"
"7287","2026-01-13 11:33:50","9","1","2736","632"
"7288","2026-01-13 11:33:50","6","1","2737","1800"
"7289","2026-01-13 11:33:50","6","1","340","2744"
"7290","2026-01-13 11:33:50","6","1","1574","2065"
"7291","2026-01-13 11:33:50","4","1","2255","2505"
"7292","2026-01-13 11:33:50","2","1","2478","1868"
"7293","2026-01-13 11:33:50","6","0","569","1073"
"7294","2026-01-13 11:33:50","5","0","1048","26"
"7295","2026-01-13 11:33:50","6","1","3239","1683"
"7296","2026-01-13 11:33:50","5","1","2753","1791"
"7297","2026-01-13 11:33:50","2","1","1818","1410"
"7298","2026-01-13 11:33:50","2","1","566","1621"
"7299","2026-01-13 11:33:50","5","1","3315","1720"
"7300","2026-01-13 11:33:50","7","1","1234","1852"
"7301","2026-01-13 11:33:50","3","1","1176","2502"
"7302","2026-01-13 11:33:50","5","0","71","1478"
"7303","2026-01-13 11:33:50","10","0","2373","857"
"7304","2026-01-13 11:33:50","1","1","1460","859"
"7305","2026-01-13 11:33:50","9","0","1911","1894"
"7306","2026-01-13 11:33:50","1","1","435","3190"
"7307","2026-01-13 11:33:50","9","1","1029","831"
"7308","2026-01-13 11:33:50","8","1","980","3062"
"7309","2026-01-13 11:33:50","7","1","2811","2776"
"7310","2026-01-13 11:33:50","10","1","1477","699"
"7311","2026-01-13 11:33:50","7","0","2221","1458"
"7312","2026-01-13 11:33:50","10","1","1949","112"
"7313","2026-01-13 11:33:50","2","1","1959","140"
"7314","2026-01-13 11:33:50","10","1","671","2269"
"7315","2026-01-13 11:33:50","5","0","1286","192"
"7316","2026-01-13 11:33:50","6","1","6","1912"
"7317","2026-01-13 11:33:50","1","0","1188","55"
"7318","2026-01-13 11:33:50","7","1","129","490"
"7319","2026-01-13 11:33:50","4","1","1306","36"
"7320","2026-01-13 11:33:50","2","1","601","2702"
"7321","2026-01-13 11:33:50","2","1","336","406"
"7322","2026-01-13 11:33:50","1","1","3054","265"
"7323","2026-01-13 11:33:50","5","1","233","1133"
"7324","2026-01-13 11:33:50","6","1","2281","429"
"7325","2026-01-13 11:33:50","6","1","166","1857"
"7326","2026-01-13 11:33:50","9","0","2079","2000"
"7327","2026-01-13 11:33:50","4","1","2813","2269"
"7328","2026-01-13 11:33:50","6","0","3164","2698"
"7329","2026-01-13 11:33:50","1","1","790","1613"
"7330","2026-01-13 11:33:50","2","0","1133","1395"
"7331","2026-01-13 11:33:50","7","1","1083","994"
"7332","2026-01-13 11:33:50","7","1","2905","1021"
"7333","2026-01-13 11:33:50","3","1","1895","2840"
"7334","2026-01-13 11:33:50","6","1","1398","1487"
"7335","2026-01-13 11:33:50","4","1","2391","14"
"7336","2026-01-13 11:33:50","6","0","151","786"
"7337","2026-01-13 11:33:50","6","1","1371","1771"
"7338","2026-01-13 11:33:50","10","1","1097","292"
"7339","2026-01-13 11:33:50","9","0","1969","3294"
"7340","2026-01-13 11:33:50","5","1","3007","2883"
"7341","2026-01-13 11:33:50","1","1","2018","1842"
"7342","2026-01-13 11:33:50","7","1","1773","1454"
"7343","2026-01-13 11:33:50","8","1","1148","2870"
"7344","2026-01-13 11:33:50","3","1","230","43"
"7345","2026-01-13 11:33:50","10","0","2263","2145"
"7346","2026-01-13 11:33:50","4","1","1031","2120"
"7347","2026-01-13 11:33:50","7","1","36","3312"
"7348","2026-01-13 11:33:50","7","1","2230","866"
"7349","2026-01-13 11:33:50","8","1","1783","2090"
"7350","2026-01-13 11:33:50","7","1","900","108"
"7351","2026-01-13 11:33:50","6","1","809","787"
"7352","2026-01-13 11:33:50","2","1","1316","1078"
"7353","2026-01-13 11:33:50","8","0","2270","2719"
"7354","2026-01-13 11:33:50","7","0","1821","1799"
"7355","2026-01-13 11:33:50","6","1","712","108"
"7356","2026-01-13 11:33:50","5","1","3264","1236"
"7357","2026-01-13 11:33:50","1","1","1959","1791"
"7358","2026-01-13 11:33:50","5","1","791","611"
"7359","2026-01-13 11:33:50","1","0","2457","920"
"7360","2026-01-13 11:33:50","8","1","1884","2610"
"7361","2026-01-13 11:33:50","6","1","322","761"
"7362","2026-01-13 11:33:50","8","1","1080","2971"
"7363","2026-01-13 11:33:50","10","0","957","638"
"7364","2026-01-13 11:33:50","9","1","752","1402"
"7365","2026-01-13 11:33:50","4","1","238","2487"
"7366","2026-01-13 11:33:50","1","1","550","2654"
"7367","2026-01-13 11:33:50","3","0","2532","2220"
"7368","2026-01-13 11:33:50","4","1","472","3100"
"7369","2026-01-13 11:33:50","1","1","49","192"
"7370","2026-01-13 11:33:50","1","1","1693","1315"
"7371","2026-01-13 11:33:50","6","0","3173","1938"
"7372","2026-01-13 11:33:50","7","1","1304","1436"
"7373","2026-01-13 11:33:50","5","1","295","2085"
"7374","2026-01-13 11:33:50","4","1","1927","1972"
"7375","2026-01-13 11:33:50","3","1","217","938"
"7376","2026-01-13 11:33:50","5","1","1462","1829"
"7377","2026-01-13 11:33:50","10","1","574","1294"
"7378","2026-01-13 11:33:50","4","1","1703","2278"
"7379","2026-01-13 11:33:50","7","0","714","3163"
"7380","2026-01-13 11:33:50","5","1","45","250"
"7381","2026-01-13 11:33:50","3","1","761","2675"
"7382","2026-01-13 11:33:50","6","0","551","458"
"7383","2026-01-13 11:33:50","4","1","460","211"
"7384","2026-01-13 11:33:50","6","1","3051","2007"
"7385","2026-01-13 11:33:50","1","1","2597","1174"
"7386","2026-01-13 11:33:50","3","1","114","3292"
"7387","2026-01-13 11:33:50","1","1","1907","709"
"7388","2026-01-13 11:33:50","2","1","1496","3165"
"7389","2026-01-13 11:33:50","1","1","1945","1481"
"7390","2026-01-13 11:33:50","2","1","2383","1653"
"7391","2026-01-13 11:33:50","1","1","3103","308"
"7392","2026-01-13 11:33:50","4","1","1160","1752"
"7393","2026-01-13 11:33:50","10","0","3214","2637"
"7394","2026-01-13 11:33:50","5","1","1741","2612"
"7395","2026-01-13 11:33:50","2","1","3261","2241"
"7396","2026-01-13 11:33:50","2","1","972","387"
"7397","2026-01-13 11:33:50","9","0","2539","944"
"7398","2026-01-13 11:33:50","2","1","2074","2343"
"7399","2026-01-13 11:33:50","7","1","2316","309"
"7400","2026-01-13 11:33:50","6","1","3126","2818"
"7401","2026-01-13 11:33:50","1","1","1330","1376"
"7402","2026-01-13 11:33:51","7","0","2951","449"
"7403","2026-01-13 11:33:51","7","1","1178","2415"
"7404","2026-01-13 11:33:51","9","1","1685","2040"
"7405","2026-01-13 11:33:51","6","1","2586","782"
"7406","2026-01-13 11:33:51","7","1","251","2701"
"7407","2026-01-13 11:33:51","8","1","3319","2986"
"7408","2026-01-13 11:33:51","4","0","1312","2153"
"7409","2026-01-13 11:33:51","7","1","1213","3049"
"7410","2026-01-13 11:33:51","8","1","2937","1365"
"7411","2026-01-13 11:33:51","4","1","2476","1136"
"7412","2026-01-13 11:33:51","4","1","1149","2204"
"7413","2026-01-13 11:33:51","7","1","229","708"
"7414","2026-01-13 11:33:51","3","0","2082","699"
"7415","2026-01-13 11:33:51","7","1","2305","2428"
"7416","2026-01-13 11:33:51","7","1","1845","2714"
"7417","2026-01-13 11:33:51","2","0","2757","998"
"7418","2026-01-13 11:33:51","6","1","2819","2310"
"7419","2026-01-13 11:33:51","9","1","107","1565"
"7420","2026-01-13 11:33:51","6","1","1594","2843"
"7421","2026-01-13 11:33:51","5","1","1476","1522"
"7422","2026-01-13 11:33:51","4","0","486","1746"
"7423","2026-01-13 11:33:51","6","1","405","2028"
"7424","2026-01-13 11:33:51","2","0","2651","927"
"7425","2026-01-13 11:33:51","7","1","3047","50"
"7426","2026-01-13 11:33:51","6","1","333","2133"
"7427","2026-01-13 11:33:51","9","1","631","712"
"7428","2026-01-13 11:33:51","3","1","2624","1214"
"7429","2026-01-13 11:33:51","5","1","2178","2158"
"7430","2026-01-13 11:33:51","4","1","1199","1621"
"7431","2026-01-13 11:33:51","4","1","1521","1243"
"7432","2026-01-13 11:33:51","8","1","1034","1574"
"7433","2026-01-13 11:33:51","3","1","1333","2612"
"7434","2026-01-13 11:33:51","1","1","175","1793"
"7435","2026-01-13 11:33:51","9","1","2056","3194"
"7436","2026-01-13 11:33:51","2","1","1085","461"
"7437","2026-01-13 11:33:51","5","1","2132","2427"
"7438","2026-01-13 11:33:51","9","1","3230","1876"
"7439","2026-01-13 11:33:51","7","1","1742","220"
"7440","2026-01-13 11:33:51","2","1","2541","3277"
"7441","2026-01-13 11:33:51","10","0","311","2926"
"7442","2026-01-13 11:33:51","7","1","763","1370"
"7443","2026-01-13 11:33:51","7","1","3115","2832"
"7444","2026-01-13 11:33:51","5","1","56","252"
"7445","2026-01-13 11:33:51","9","1","203","264"
"7446","2026-01-13 11:33:51","5","1","1648","3308"
"7447","2026-01-13 11:33:51","8","1","2150","3253"
"7448","2026-01-13 11:33:51","4","1","490","1151"
"7449","2026-01-13 11:33:51","6","1","370","1244"
"7450","2026-01-13 11:33:51","1","1","465","175"
"7451","2026-01-13 11:33:51","3","1","2613","2432"
"7452","2026-01-13 11:33:51","1","0","1906","3277"
"7453","2026-01-13 11:33:51","5","1","2124","149"
"7454","2026-01-13 11:33:51","8","1","665","2385"
"7455","2026-01-13 11:33:51","9","1","2715","2735"
"7456","2026-01-13 11:33:51","4","1","646","1551"
"7457","2026-01-13 11:33:51","3","0","1368","217"
"7458","2026-01-13 11:33:51","3","1","292","2055"
"7459","2026-01-13 11:33:51","7","1","2594","499"
"7460","2026-01-13 11:33:51","8","0","2782","1096"
"7461","2026-01-13 11:33:51","10","1","533","2169"
"7462","2026-01-13 11:33:51","5","0","875","1874"
"7463","2026-01-13 11:33:51","9","1","251","298"
"7464","2026-01-13 11:33:51","7","1","1752","380"
"7465","2026-01-13 11:33:51","5","1","481","2821"
"7466","2026-01-13 11:33:51","2","1","2916","41"
"7467","2026-01-13 11:33:51","1","1","1350","1991"
"7468","2026-01-13 11:33:51","5","0","25","2814"
"7469","2026-01-13 11:33:51","5","1","2342","446"
"7470","2026-01-13 11:33:51","1","1","1151","1696"
"7471","2026-01-13 11:33:51","9","1","1816","2273"
"7472","2026-01-13 11:33:51","8","1","2798","2324"
"7473","2026-01-13 11:33:51","4","0","2758","2994"
"7474","2026-01-13 11:33:51","8","1","2459","2092"
"7475","2026-01-13 11:33:51","2","1","3172","1737"
"7476","2026-01-13 11:33:51","4","0","2269","2817"
"7477","2026-01-13 11:33:51","9","0","1195","2155"
"7478","2026-01-13 11:33:51","9","1","2512","777"
"7479","2026-01-13 11:33:51","1","1","1346","1827"
"7480","2026-01-13 11:33:51","3","1","1421","407"
"7481","2026-01-13 11:33:51","6","0","1577","1613"
"7482","2026-01-13 11:33:51","7","0","2490","288"
"7483","2026-01-13 11:33:51","6","1","2994","1365"
"7484","2026-01-13 11:33:51","5","1","2021","1444"
"7485","2026-01-13 11:33:51","5","1","463","1287"
"7486","2026-01-13 11:33:51","7","0","1710","1108"
"7487","2026-01-13 11:33:51","8","1","2362","2324"
"7488","2026-01-13 11:33:51","6","1","1515","506"
"7489","2026-01-13 11:33:51","5","1","1441","1966"
"7490","2026-01-13 11:33:51","3","1","1591","3096"
"7491","2026-01-13 11:33:51","10","1","2377","2527"
"7492","2026-01-13 11:33:51","3","1","3113","2464"
"7493","2026-01-13 11:33:51","4","1","1932","468"
"7494","2026-01-13 11:33:51","3","1","251","660"
"7495","2026-01-13 11:33:51","10","1","2763","1578"
"7496","2026-01-13 11:33:51","8","1","855","1150"
"7497","2026-01-13 11:33:51","8","1","2795","3235"
"7498","2026-01-13 11:33:51","5","0","2820","3054"
"7499","2026-01-13 11:33:51","5","1","717","2226"
"7500","2026-01-13 11:33:51","4","1","810","2734"
"7501","2026-01-13 11:33:51","10","1","2922","627"
"7502","2026-01-13 11:33:51","5","0","3314","55"
"7503","2026-01-13 11:33:51","3","1","3196","1459"
"7504","2026-01-13 11:33:51","6","1","975","2418"
"7505","2026-01-13 11:33:51","3","1","2034","1117"
"7506","2026-01-13 11:33:51","2","0","1885","555"
"7507","2026-01-13 11:33:51","1","1","1608","2928"
"7508","2026-01-13 11:33:51","3","0","2039","2634"
"7509","2026-01-13 11:33:51","5","1","2325","2868"
"7510","2026-01-13 11:33:51","7","1","2327","314"
"7511","2026-01-13 11:33:51","8","1","2928","1955"
"7512","2026-01-13 11:33:51","4","0","2426","1563"
"7513","2026-01-13 11:33:51","7","1","1636","906"
"7514","2026-01-13 11:33:51","10","1","1346","607"
"7515","2026-01-13 11:33:51","7","0","2192","1445"
"7516","2026-01-13 11:33:51","7","1","2640","3109"
"7517","2026-01-13 11:33:51","5","1","1150","2663"
"7518","2026-01-13 11:33:51","8","0","473","1650"
"7519","2026-01-13 11:33:51","10","1","2222","147"
"7520","2026-01-13 11:33:51","2","0","554","3120"
"7521","2026-01-13 11:33:51","9","1","3212","1709"
"7522","2026-01-13 11:33:51","5","1","303","3301"
"7523","2026-01-13 11:33:51","10","1","239","312"
"7524","2026-01-13 11:33:51","6","1","502","2692"
"7525","2026-01-13 11:33:51","3","1","2670","1558"
"7526","2026-01-13 11:33:51","5","1","1753","2778"
"7527","2026-01-13 11:33:51","4","1","1576","61"
"7528","2026-01-13 11:33:51","4","0","1787","2490"
"7529","2026-01-13 11:33:51","10","0","1966","2552"
"7530","2026-01-13 11:33:51","5","1","2714","252"
"7531","2026-01-13 11:33:51","1","0","1502","2995"
"7532","2026-01-13 11:33:51","1","1","2014","21"
"7533","2026-01-13 11:33:51","1","1","2342","995"
"7534","2026-01-13 11:33:51","9","1","3289","2828"
"7535","2026-01-13 11:33:51","7","1","1609","2718"
"7536","2026-01-13 11:33:51","8","1","2033","3169"
"7537","2026-01-13 11:33:51","3","0","248","210"
"7538","2026-01-13 11:33:51","6","1","217","1741"
"7539","2026-01-13 11:33:51","5","0","1022","3"
"7540","2026-01-13 11:33:51","2","1","2839","3315"
"7541","2026-01-13 11:33:51","9","1","903","131"
"7542","2026-01-13 11:33:51","4","0","2893","3089"
"7543","2026-01-13 11:33:51","4","1","2475","2047"
"7544","2026-01-13 11:33:51","3","1","1119","1864"
"7545","2026-01-13 11:33:51","1","1","3258","265"
"7546","2026-01-13 11:33:51","8","1","119","3068"
"7547","2026-01-13 11:33:51","7","0","270","886"
"7548","2026-01-13 11:33:51","7","0","2950","1802"
"7549","2026-01-13 11:33:51","4","1","3164","2967"
"7550","2026-01-13 11:33:51","6","1","3023","1685"
"7551","2026-01-13 11:33:51","9","1","522","793"
"7552","2026-01-13 11:33:51","7","1","835","2026"
"7553","2026-01-13 11:33:51","6","1","665","536"
"7554","2026-01-13 11:33:51","10","1","388","3138"
"7555","2026-01-13 11:33:51","5","0","2495","2831"
"7556","2026-01-13 11:33:51","1","1","918","34"
"7557","2026-01-13 11:33:51","5","0","2655","2331"
"7558","2026-01-13 11:33:51","6","1","2892","80"
"7559","2026-01-13 11:33:51","5","1","44","1758"
"7560","2026-01-13 11:33:51","5","1","737","2995"
"7561","2026-01-13 11:33:51","10","1","2508","1396"
"7562","2026-01-13 11:33:51","4","0","446","2938"
"7563","2026-01-13 11:33:51","9","1","3029","1291"
"7564","2026-01-13 11:33:51","5","1","2703","1299"
"7565","2026-01-13 11:33:51","3","0","1701","1052"
"7566","2026-01-13 11:33:51","6","1","1003","2129"
"7567","2026-01-13 11:33:51","4","1","2735","1622"
"7568","2026-01-13 11:33:51","4","1","229","513"
"7569","2026-01-13 11:33:51","5","1","274","1159"
"7570","2026-01-13 11:33:51","3","0","2026","2629"
"7571","2026-01-13 11:33:51","9","1","2715","1222"
"7572","2026-01-13 11:33:51","7","1","232","2682"
"7573","2026-01-13 11:33:51","6","1","2805","790"
"7574","2026-01-13 11:33:51","3","1","3235","274"
"7575","2026-01-13 11:33:51","2","1","2473","3221"
"7576","2026-01-13 11:33:51","10","1","2791","2646"
"7577","2026-01-13 11:33:51","2","1","442","3207"
"7578","2026-01-13 11:33:51","9","1","2117","2174"
"7579","2026-01-13 11:33:51","5","1","172","2617"
"7580","2026-01-13 11:33:51","4","1","608","1381"
"7581","2026-01-13 11:33:51","2","1","1054","1494"
"7582","2026-01-13 11:33:51","1","1","2340","542"
"7583","2026-01-13 11:33:52","2","1","396","1498"
"7584","2026-01-13 11:33:52","10","1","2877","3312"
"7585","2026-01-13 11:33:52","10","1","1407","1252"
"7586","2026-01-13 11:33:52","4","1","2770","1181"
"7587","2026-01-13 11:33:52","7","1","2717","281"
